Date,pred,var_pred,asset,model
2008-06-30,0.0,2.4187642075041814e-05,IEF,GARCH11-t
2008-07-01,0.0,2.301079445853179e-05,IEF,GARCH11-t
2008-07-02,0.0,2.229596908024787e-05,IEF,GARCH11-t
2008-07-03,0.0,2.406552635200424e-05,IEF,GARCH11-t
2008-07-07,0.0,2.0524508284529773e-05,IEF,GARCH11-t
2008-07-08,0.0,2.0712675759006513e-05,IEF,GARCH11-t
2008-07-09,0.0,2.008554717448746e-05,IEF,GARCH11-t
2008-07-10,0.0,2.0296521408631237e-05,IEF,GARCH11-t
2008-07-11,0.0,2.159953487231633e-05,IEF,GARCH11-t
2008-07-14,0.0,2.3046067614153045e-05,IEF,GARCH11-t
2008-07-15,0.0,2.340212822432052e-05,IEF,GARCH11-t
2008-07-16,0.0,2.293806161994481e-05,IEF,GARCH11-t
2008-07-17,0.0,2.622861772093795e-05,IEF,GARCH11-t
2008-07-18,0.0,2.6228364413562162e-05,IEF,GARCH11-t
2008-07-21,0.0,2.5322011955595133e-05,IEF,GARCH11-t
2008-07-22,0.0,2.5873258151964938e-05,IEF,GARCH11-t
2008-07-23,0.0,2.3755638470214593e-05,IEF,GARCH11-t
2008-07-24,0.0,2.2748805102089458e-05,IEF,GARCH11-t
2008-07-25,0.0,2.5455485786003105e-05,IEF,GARCH11-t
2008-07-28,0.0,3.0600736409881044e-05,IEF,GARCH11-t
2008-07-29,0.0,2.640570902168141e-05,IEF,GARCH11-t
2008-07-30,0.0,2.623692526795756e-05,IEF,GARCH11-t
2008-07-31,0.0,2.5989847077184463e-05,IEF,GARCH11-t
2008-08-01,0.0,2.6526570866949066e-05,IEF,GARCH11-t
2008-08-04,0.0,2.6273794285909574e-05,IEF,GARCH11-t
2008-08-05,0.0,2.5921908648948423e-05,IEF,GARCH11-t
2008-08-06,0.0,2.597151246803254e-05,IEF,GARCH11-t
2008-08-07,0.0,2.573263538578697e-05,IEF,GARCH11-t
2008-08-08,0.0,2.6467724779860852e-05,IEF,GARCH11-t
2008-08-11,0.0,2.613381301765954e-05,IEF,GARCH11-t
