Date,pred,asset,model
2008-06-12,0.011103576977473351,SPY,HAR-RV
2008-06-13,0.011306401329062993,SPY,HAR-RV
2008-06-16,0.01123224800902981,SPY,HAR-RV
2008-06-17,0.00884391737844505,SPY,HAR-RV
2008-06-18,0.009846936082623041,SPY,HAR-RV
2008-06-19,0.009485401915586448,SPY,HAR-RV
2008-06-20,0.008558948796149931,SPY,HAR-RV
2008-06-23,0.009138990032751754,SPY,HAR-RV
2008-06-24,0.007931840624341819,SPY,HAR-RV
2008-06-25,0.009327406662049816,SPY,HAR-RV
2008-06-26,0.008967550507413474,SPY,HAR-RV
2008-06-27,0.008548301224894257,SPY,HAR-RV
2008-06-30,0.008054871171583496,SPY,HAR-RV
2008-07-01,0.009483342896161049,SPY,HAR-RV
2008-07-02,0.00987921046170435,SPY,HAR-RV
2008-07-03,0.009937329598413064,SPY,HAR-RV
2008-07-07,0.009222123601199422,SPY,HAR-RV
2008-07-08,0.009152721461467967,SPY,HAR-RV
2008-07-09,0.008482551257138041,SPY,HAR-RV
2008-07-10,0.008686024647886764,SPY,HAR-RV
2008-07-11,0.00956925117820604,SPY,HAR-RV
2008-07-14,0.01036026659476265,SPY,HAR-RV
2008-07-15,0.010199448369571974,SPY,HAR-RV
2008-07-16,0.01042545305187895,SPY,HAR-RV
2008-07-17,0.009770664593791816,SPY,HAR-RV
2008-07-18,0.009054440576008672,SPY,HAR-RV
2008-07-21,0.010806981732409638,SPY,HAR-RV
2008-07-22,0.01075071788384383,SPY,HAR-RV
2008-07-23,0.010742059878534202,SPY,HAR-RV
2008-07-24,0.009549672463466791,SPY,HAR-RV
2008-07-25,0.008990355780342999,SPY,HAR-RV
2008-07-28,0.008045758850024008,SPY,HAR-RV
2008-07-29,0.009684876303345748,SPY,HAR-RV
2008-07-30,0.009043448830893629,SPY,HAR-RV
2008-07-31,0.00924686706409801,SPY,HAR-RV
2008-08-01,0.01047101563697272,SPY,HAR-RV
2008-08-04,0.010295040620624689,SPY,HAR-RV
2008-08-05,0.011449237323417284,SPY,HAR-RV
2008-08-06,0.010908822976971324,SPY,HAR-RV
2008-08-07,0.009246750089864296,SPY,HAR-RV
2008-08-08,0.01084818011226194,SPY,HAR-RV
2008-08-11,0.009884479244119828,SPY,HAR-RV
2008-08-12,0.010504602925499916,SPY,HAR-RV
2008-08-13,0.011416422307782349,SPY,HAR-RV
2008-08-14,0.010233178632544346,SPY,HAR-RV
2008-08-15,0.010794896817891237,SPY,HAR-RV
