epoch,split,loss_total,loss_pred_wr,loss_pred_rmse,loss_noarb_bfly,loss_noarb_cal,loss_param_l2,lr,grad_norm,batches,wall_time_s,hit_a_lo,hit_a_hi,hit_b_lo,hit_b_hi,hit_rho_lo,hit_rho_hi,hit_m_lo,hit_m_hi,hit_sigma_lo,hit_sigma_hi
6,val,0.31636711955070496,0.28640079498291016,0.29649680852890015,5.241527105681598e-06,0.0,0.029953205958008766,3.685714285714285e-05,,2,2.633477600000333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,train,0.27129935366766794,0.23853001211370742,0.24129932267325266,2.1513922287600247e-05,0.0027441386066909346,0.029971411717789515,4.285714285714285e-05,0.003906,7,21.7409406999941,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,val,0.2665953189134598,0.23655690997838974,0.24260002374649048,1.2560675259010168e-05,0.0,0.030007002875208855,4.285714285714285e-05,,2,3.136127400008263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,train,0.2716264171259744,0.23820338717528752,0.24088297571454728,6.865876132776196e-06,0.0033662898287210347,0.0300395776118551,4.885714285714285e-05,0.003906,7,20.56550779999816,0.5401785714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,val,0.3044673949480057,0.27440427243709564,0.2755458652973175,0.0,0.0,0.030063113197684288,4.885714285714285e-05,,2,2.77611400000751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,train,0.26006687538964407,0.22812026951994216,0.2304938350405012,0.0,0.0018976536188607237,0.03004895070833819,5.485714285714285e-05,0.003906,7,19.442070699995384,0.14508928571428573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,val,0.29078102111816406,0.26073408871889114,0.2629031538963318,0.0,0.0,0.03004693239927292,5.485714285714285e-05,,2,2.9028178000007756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,train,0.2571354465825217,0.22511509486607142,0.22786687314510345,0.0,0.0019841270342502476,0.030036223786217824,6.0857142857142847e-05,0.003906,7,20.49857470000279,0.23373724733080184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,val,0.2681773528456688,0.23814663290977478,0.24351663142442703,0.0,0.0,0.030030714347958565,6.0857142857142847e-05,,2,2.4412680999957956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,train,0.2454975140946252,0.21394641271659307,0.21655607436384475,0.0,0.0015220967969591065,0.030029004173619405,6.685714285714285e-05,0.003906,7,19.213563400000567,0.07780612366540092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,val,0.28243762254714966,0.2524156868457794,0.26101426780223846,0.0,0.0,0.030021928250789642,6.685714285714285e-05,,2,2.5234251999936532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,train,0.2512031091111047,0.2194349936076573,0.2218618392944336,0.0,0.001746768065329109,0.03002134630722659,7.285714285714285e-05,0.003906,7,19.775579999986803,0.09215561406952995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,val,0.2906024307012558,0.2605878859758377,0.2696863263845444,0.0,0.0,0.03001454472541809,7.285714285714285e-05,,2,2.5158083999995142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,train,0.2568485587835312,0.22503897760595595,0.2277706414461136,0.0,0.0017936863005161285,0.030015894078782628,7.885714285714284e-05,0.003906,7,19.459788000007393,0.15178571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,val,0.27169857919216156,0.24169080704450607,0.24918051064014435,0.0,0.0,0.030007774010300636,7.885714285714284e-05,,2,2.6703139999881387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,train,0.2516241818666458,0.21970164562974656,0.22282270448548452,0.0,0.0019155074509658984,0.030007028952240944,8.485714285714285e-05,0.003906,7,21.08834129999741,0.13265306609017508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,val,0.2790612131357193,0.24906064569950104,0.2573942393064499,0.0,0.0,0.030000558122992516,8.485714285714285e-05,,2,2.2901444000017364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,train,0.2519321079765047,0.21956839093140193,0.22211689821311406,0.0,0.0023603583353438546,0.03000335581600666,9.085714285714285e-05,0.003906,7,20.53540619998239,0.049426021320479255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,val,0.28241589665412903,0.2524156868457794,0.26101426780223846,0.0,0.0,0.030000217258930206,9.085714285714285e-05,,2,2.5561325999733526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,train,0.2695383365665163,0.2378825055701392,0.24043215385505132,0.0,0.0016516030300408602,0.03000422939658165,9.685714285714285e-05,0.003906,7,20.603687900002114,0.09151785714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,val,0.2737165689468384,0.24371561408042908,0.25149376690387726,0.0,0.0,0.030000966042280197,9.685714285714285e-05,,2,2.5369997000088915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,train,0.27291734516620636,0.24229165060179575,0.2457681724003383,0.0,0.0006214790680262792,0.0300042171563421,0.00010285714285714284,0.003906,7,18.88950130000012,0.5580357142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,val,0.29730890691280365,0.2673087567090988,0.2689526453614235,0.0,0.0,0.03000015765428543,0.00010285714285714284,,2,2.240556699980516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,train,0.25272434524127413,0.2213837674685887,0.223578223160335,0.0,0.0013376249324729933,0.030002957209944725,0.00010885714285714285,0.003906,7,19.19085840001935,0.016900510660239627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,val,0.2761666178703308,0.24616658687591553,0.2542263939976692,0.0,0.0,0.030000027269124985,0.00010885714285714285,,2,2.767589900002349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,train,0.23368128069809505,0.202449626156262,0.20531217541013444,0.0,0.001228841150545382,0.030002815116729056,0.00011485714285714284,0.003906,7,19.973869399982505,0.026785714285714284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,val,0.26885591447353363,0.23885591328144073,0.2457527443766594,0.0,0.0,0.03000001236796379,0.00011485714285714284,,2,2.376051200000802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,train,0.24994212601866042,0.218782867704119,0.22168455592223577,4.287920753703085e-07,0.0011564294005178713,0.03000175580382347,0.00012085714285714285,0.003906,7,19.809019899985287,0.02264030703476497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,val,0.2790607362985611,0.24906064569950104,0.2573942393064499,0.0,0.0,0.03000008314847946,0.00012085714285714285,,2,2.3254281999834348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,train,0.2453911155462265,0.2140399536916188,0.21690866776875087,6.671751050037398e-08,0.0013485863372417434,0.030002410390547345,0.00012685714285714286,0.003906,7,22.28759560000617,0.10491071428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,val,0.267538845539093,0.23753884434700012,0.24382863193750381,0.0,0.0,0.030000006780028343,0.00012685714285714286,,2,2.488287099986337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,train,0.2529283208506448,0.22186520908560073,0.22492389168058122,0.0,0.0010606000432744622,0.030002507514187267,0.00013285714285714284,0.003906,7,19.4206594999996,0.022321428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,val,0.2680158242583275,0.23801515996456146,0.24460971355438232,0.0,0.0,0.03000066801905632,0.00013285714285714284,,2,2.3711899000045378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,train,0.23198768283639634,0.20102400013378688,0.2040425262280873,0.0,0.0009602864988015167,0.030003391206264496,0.00013885714285714285,0.003906,7,19.352339100005338,0.015625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,val,0.3280775398015976,0.29807718098163605,0.29786305129528046,0.0,0.0,0.030000362545251846,0.00013885714285714285,,2,2.4824795000022277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,train,0.2884265333414078,0.2567525144134249,0.25831265321799685,0.0,0.001671228458040527,0.03000278930578913,0.00014485714285714286,0.003906,7,19.916639799979748,0.05325255223682949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,val,0.2862534821033478,0.25625109672546387,0.26510488986968994,0.0,0.0,0.030002396553754807,0.00014485714285714286,,2,2.449072999996133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,train,0.2549156589167459,0.22334645049912588,0.22593748356614793,0.0,0.001565987751486578,0.030003217181989124,0.00015085714285714285,0.003906,7,20.48298880000948,0.09821428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,val,0.26762086153030396,0.23761963844299316,0.2432962954044342,0.0,0.0,0.030001230537891388,0.00015085714285714285,,2,2.477184399991529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,train,0.24305152467318944,0.21262062447411673,0.2160277313419751,0.0,0.00042724609375,0.030003655701875687,0.00015685714285714286,0.003906,7,19.985736800008453,0.2700892857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,val,0.3198551833629608,0.2898547053337097,0.29006630182266235,0.0,0.0,0.030000489205121994,0.00015685714285714286,,2,2.4656919999979436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,train,0.3154146671295166,0.2839186596018927,0.28420679909842356,0.0,0.001493908090716494,0.03000210385237421,0.00016285714285714284,0.003906,7,19.559846899996046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,val,0.2862529754638672,0.25625109672546387,0.26510488986968994,0.0,0.0,0.030001884326338768,0.00016285714285714284,,2,2.3352299999969546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,train,0.27439710923603605,0.2440159789153508,0.2479493639298848,0.0,0.00037700628724581165,0.030004122959715978,0.00016885714285714282,0.003906,7,21.240274899988435,0.7423469392316682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,val,0.27503959834575653,0.24503738433122635,0.24889977276325226,0.0,0.0,0.03000221960246563,0.00016885714285714282,,2,2.8670140000176616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,train,0.261003526193755,0.22961121584687913,0.23161784878798894,0.0,0.0013888612489349075,0.030003446819526807,0.00017485714285714283,0.003906,7,19.392557099985424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,val,0.2737167179584503,0.24371561408042908,0.25149376690387726,0.0,0.0,0.03000110387802124,0.00017485714285714283,,2,2.518690600001719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,train,0.23824343511036464,0.2075436179127012,0.21004348993301392,0.0,0.0006977937965919929,0.030002022960356305,0.00018085714285714284,0.003906,7,21.226796300004935,0.024553571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,val,0.29073411226272583,0.26073408871889114,0.2629031538963318,0.0,0.0,0.030000027269124985,0.00018085714285714284,,2,2.625681400008034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,train,0.24252822995185852,0.2117489746638707,0.21464325274739945,0.0,0.0007774301255787057,0.03000182498778616,0.00018685714285714285,0.003906,7,20.434450200002175,0.006696428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,val,0.2794996052980423,0.2494995966553688,0.25278012454509735,0.0,0.0,0.030000008642673492,0.00018685714285714285,,2,2.5004138000076637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,train,0.25223997235298157,0.22144876633371627,0.22452967933246068,0.0,0.0007896295969008601,0.03000157592552049,0.00019285714285714286,0.003906,7,21.292664699984016,0.03794642857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,val,0.27009761333465576,0.2400975525379181,0.24485766887664795,0.0,0.0,0.03000006265938282,0.00019285714285714286,,2,2.547136599983787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,train,0.23574933409690857,0.2049769993339266,0.20768346105303084,0.0,0.000770620777205165,0.03000171642218317,0.00019885714285714282,0.003906,7,20.456061300006695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,val,0.2847665101289749,0.25476621091365814,0.25748151540756226,0.0,0.0,0.03000030480325222,0.00019885714285714282,,2,3.0058051999949384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,train,0.24421364494732448,0.21337384198393142,0.2158443523304803,0.0,0.0008376877189480833,0.030002119285719737,0.00020485714285714283,0.003906,7,19.931308800005354,0.024872449891907827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,val,0.2680162638425827,0.23801515996456146,0.24460971355438232,0.0,0.0,0.03000110201537609,0.00020485714285714283,,2,2.315449899993837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,train,0.2441645094326564,0.21350484447819845,0.21627523856503622,0.0,0.0006569375899354262,0.030002727306314876,0.00021085714285714284,0.003906,7,19.51118050000514,0.03284439018794468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,val,0.2761671841144562,0.24616658687591553,0.2542263939976692,0.0,0.0,0.030000602826476097,0.00021085714285714284,,2,2.6430692999856547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,train,0.2412267646619252,0.21029738868985856,0.21326165327004024,0.0,0.0009277343966199883,0.030001639255455563,0.00021685714285714285,0.003906,7,19.73234690001118,0.013392857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,val,0.2761665880680084,0.24616658687591553,0.2542263939976692,0.0,0.0,0.03000001050531864,0.00021685714285714285,,2,2.568167599994922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,train,0.24199576463018144,0.2107212394475937,0.21360347739287786,0.0,0.001272769902633237,0.030001753941178322,0.00022285714285714283,0.003906,7,19.245649900025455,0.024553571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,val,0.2700980678200722,0.2400975525379181,0.24485766887664795,0.0,0.0,0.030000517144799232,0.00022285714285714283,,2,2.395926800003508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,train,0.22867124208382197,0.1977798906820161,0.2007499411702156,0.0,0.0008895355068878936,0.030001822859048843,0.00022885714285714284,0.003906,7,20.299681999982568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,val,0.27314332127571106,0.24314242601394653,0.2473011165857315,0.0,0.0,0.03000088967382908,0.00022885714285714284,,2,2.7120135000150185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,train,0.23831250199249812,0.2073063999414444,0.2100480901343482,0.0,0.0010041321511380374,0.030001972136752948,0.00023485714285714283,0.003906,7,19.01787690000492,0.03061224733080183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,val,0.2700763940811157,0.24007609486579895,0.24727164208889008,0.0,0.0,0.03000030666589737,0.00023485714285714283,,2,2.3426115000038408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,train,0.24989789724349976,0.21928821504116058,0.22224762184279306,0.0,0.0006080264325386711,0.030001658147999218,0.00024085714285714284,0.003906,7,18.810817899997346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,val,0.2681470215320587,0.23814663290977478,0.24351663142442703,0.0,0.0,0.030000386759638786,0.00024085714285714284,,2,2.3334895000152756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,train,0.24229854345321655,0.21149456926754542,0.214331077677863,0.0,0.0008013459363220525,0.030002630182674954,0.00024685714285714285,0.003906,7,21.11717090001912,0.002232142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,val,0.27950142323970795,0.2494995966553688,0.25278012454509735,0.0,0.0,0.03000183030962944,0.00024685714285714285,,2,2.6216893999953754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,train,0.23870850460869925,0.20773623032229288,0.21055041679314204,2.8326170666202544e-07,0.0009672619219470237,0.03000430203974247,0.00025285714285714283,0.003906,7,20.166469799994957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,val,0.2701050639152527,0.2400975525379181,0.24485766887664795,0.0,0.0,0.030007503926753998,0.00025285714285714283,,2,2.280113999993773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,train,0.2504799706595285,0.21969150645392282,0.2224580283675875,1.7026005697370499e-07,0.0007672160822299442,0.030020821839571,0.0002588571428571428,0.003906,7,21.039047300000675,0.011160714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,val,0.2795429229736328,0.2494995966553688,0.25278012454509735,0.0,0.0,0.03004332445561886,0.0002588571428571428,,2,2.9186953000025824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,train,0.24068272752421244,0.2095773262637002,0.21246428149087088,0.0,0.001063589530531317,0.030041812786034176,0.00026485714285714285,0.003906,7,20.965846100007184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,val,0.26765453815460205,0.23761963844299316,0.2432962954044342,0.0,0.0,0.030034907162189484,0.00026485714285714285,,2,2.4835102999932133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,train,0.24486204768930162,0.21418642146246775,0.21660065650939941,0.0,0.0006473878643841349,0.030028235699449266,0.00027085714285714283,0.003906,7,21.760125300002983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,val,0.27150942385196686,0.24149083346128464,0.245948925614357,0.0,0.0,0.03001859039068222,0.00027085714285714283,,2,2.530702099989867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,train,0.25872146231787546,0.22816626727581024,0.2311319581099919,0.0,0.0005425900994201324,0.03001260757446289,0.0002768571428571428,0.003906,7,20.237595200014766,0.05580357142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,val,0.29731594026088715,0.2673087567090988,0.2689526453614235,0.0,0.0,0.03000718727707863,0.0002768571428571428,,2,2.562589000008302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,train,0.24644969403743744,0.2160355214561735,0.21894960744040354,0.0,0.000406901042359615,0.030007274555308477,0.0002828571428571428,0.003906,7,20.033351299993228,0.026785714285714284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,val,0.27314507216215134,0.24314242601394653,0.2473011165857315,0.0,0.0,0.030002644285559654,0.0002828571428571428,,2,2.37134879999212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,train,0.23362220185143606,0.20291553011962346,0.20594907232693263,0.0,0.0007043540286498942,0.030002320185303688,0.00028885714285714284,0.003906,7,20.544209700019564,0.004464285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,val,0.2939511686563492,0.2639511302113533,0.2658548653125763,0.0,0.0,0.030000030994415283,0.00028885714285714284,,2,2.288845200004289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,train,0.25410638749599457,0.22312762907573155,0.22592253131525858,0.0,0.0009773375682665833,0.030001422124249593,0.0002948571428571428,0.003906,7,20.179759400023613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,val,0.26753901690244675,0.23753884434700012,0.24382863193750381,0.0,0.0,0.030000165104866028,0.0002948571428571428,,2,2.394113100017421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,train,0.25344847994191305,0.22258352594716208,0.2255030529839652,0.0,0.0008636267489886709,0.03000132686325482,0.0,0.003906,7,20.428048100002343,0.05325255223682949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,val,0.2790606766939163,0.24906064569950104,0.2573942393064499,0.0,0.0,0.03000004030764103,0.0,,2,2.722628999996232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,train,62.24879510062082,45.02769797188895,45.1079112461635,0.48049209799085346,15.290502956935338,0.00862579233944416,6.857142857142856e-06,nan,7,18.849088300019503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,val,50.046064376831055,47.674503326416016,47.76808166503906,0.5897132158279419,0.0,0.01270607765763998,6.857142857142856e-06,,2,2.094087800011039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,train,39.22871426173619,31.294751576014928,31.383271626063756,0.39092160974230084,6.364891597202846,0.005384765698441437,1.2857142857142856e-05,0.003906,7,16.387085299997125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,val,13.249378681182861,12.542548656463623,12.647308349609375,0.17629196494817734,0.0,0.0016621588729321957,1.2857142857142856e-05,,2,1.9434592000034172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,train,9.417155470166888,8.375361238207136,8.407221385410853,0.05906757436293576,0.7932992351374456,0.01222495165919619,1.8857142857142856e-05,0.003906,7,16.19747680000728,0.0,0.0,0.0,0.0,0.0,0.0,0.06505102132047925,0.0,0.0,0.0
3,val,3.601920485496521,3.579655170440674,3.569589376449585,0.0005545818712562323,0.0,0.020046977326273918,1.8857142857142856e-05,,2,2.098389499995392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,train,2.1270400881767273,2.0500528386660983,2.0480248076575145,0.0006449209883742567,0.054439574446795244,0.019967976159283092,2.4857142857142852e-05,0.003906,7,15.881976000004215,0.0,0.0,0.8392857142857143,0.0,0.0,0.0,0.013392857142857142,0.0,0.0,0.0
4,val,0.2537722885608673,0.23314400017261505,0.2379446029663086,0.00012524092016974464,0.0,0.02012733183801174,2.4857142857142852e-05,,2,2.1573871999862604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,train,0.2720920869282314,0.2489068444286074,0.2519246999706541,0.00010151829025874446,0.002673044979539035,0.02010613333966051,3.0857142857142856e-05,0.003906,7,16.457445800013375,0.8839285714285714,0.0,0.9977678571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,val,0.2858651727437973,0.2657986730337143,0.27814434468746185,1.5391072338388767e-05,0.0,0.020004935562610626,3.0857142857142856e-05,,2,2.1350241000181995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,train,0.288728056209428,0.26539081973688944,0.2677645300115858,4.118847079683162e-05,0.00321525040947433,0.019957231889878,3.685714285714285e-05,0.003906,7,20.371239699976286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,val,0.2928258776664734,0.2728298157453537,0.28534843027591705,6.285289373408887e-06,0.0,0.01997092179954052,3.685714285714285e-05,,2,2.6693494000064675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,train,0.2581669432776315,0.235957247870309,0.2396964111498424,2.0209973237277673e-05,0.0021119256478933884,0.02001693126346384,4.285714285714285e-05,0.003906,7,20.02247460000217,0.9897959232330322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,val,0.2562403604388237,0.23608365654945374,0.24260958284139633,1.496032609793474e-05,0.0,0.020096855238080025,4.285714285714285e-05,,2,2.602614600007655,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,train,0.25329756098134176,0.23128941229411534,0.23455987444945745,6.25894439768412e-06,0.0018593613411732285,0.020123745713915144,4.885714285714285e-05,0.003906,7,19.906893500010483,0.4642857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,val,0.2568057030439377,0.23666084557771683,0.24351663142442703,0.0,0.0,0.020144864916801453,4.885714285714285e-05,,2,2.4784948999877088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,train,0.2417331976549966,0.21972280953611648,0.22338442078658513,0.0,0.0018901246003224514,0.020120264696223394,5.485714285714285e-05,0.003906,7,20.02979790000245,0.17410714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,val,0.2570660039782524,0.23694951832294464,0.2457527443766594,0.0,0.0,0.020116489380598068,5.485714285714285e-05,,2,2.548630300007062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,train,0.23848514684609004,0.2169449371950967,0.22029554631028855,0.0,0.0014415923131829394,0.02009862182395799,6.0857142857142847e-05,0.003906,7,20.555295800004387,0.203125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,val,0.29049456119537354,0.2703963816165924,0.2721862345933914,0.0,0.0,0.020098190754652023,6.0857142857142847e-05,,2,2.3259507000038866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,train,0.2407447440283639,0.21916693236146653,0.22231656100068772,0.0,0.0015009213405262148,0.020076888746448925,6.685714285714285e-05,0.003906,7,19.980609299993375,0.04017857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
